step,value,wall_time
58801,9.0,1766330616.9659133
58880,9.0,1766330631.230734
58954,9.0,1766330646.111975
59031,9.0,1766330660.8493176
59107,9.0,1766330675.6444674
59266,9.0,1766330703.3963704
59341,9.0,1766330717.021075
59455,9.0,1766330737.6548815
59533,9.0,1766330753.6326482
59692,9.0,1766330781.0735388
59771,9.0,1766330796.0969472
59851,9.0,1766330810.6356592
59924,9.0,1766330824.6817617
60040,9.0,1766330846.0136974
60252,9.0,1766330881.000885
60330,9.0,1766330896.8529172
60446,9.0,1766330916.906237
60564,9.0,1766330938.5219865
60726,9.0,1766330967.0345862
60803,9.0,1766330981.675439
60968,9.0,1766331009.7487214
61135,9.0,1766331037.59838
61255,9.0,1766331059.840347
61384,9.0,1766331082.98246
61504,9.0,1766331104.9498053
61646,9.0,1766331129.559304
61766,9.0,1766331150.1084886
61841,9.0,1766331164.5595386
61914,9.0,1766331179.8064854
61986,9.0,1766331193.8599005
62060,9.0,1766331208.6522205
62124,9.0,1766331220.6075246
62202,9.0,1766331236.5578287
62343,9.0,1766331260.6499765
62418,9.0,1766331275.327691
62558,9.0,1766331299.5380776
62634,9.0,1766331313.4104753
62837,9.0,1766331347.46282
62915,9.0,1766331362.9676702
62991,9.0,1766331378.5882044
63105,9.0,1766331398.7463212
63249,9.0,1766331422.9547052
63348,9.0,1766331441.190084
63426,9.0,1766331455.9561172
63505,9.0,1766331471.2115283
63663,9.0,1766331498.5233746
63737,9.0,1766331512.0489297
63814,9.0,1766331526.7535303
63893,9.0,1766331542.5592391
64033,9.0,1766331566.812817
64150,9.0,1766331587.4806428
64358,9.0,1766331621.5768297
64501,9.0,1766331645.7904289
64613,9.0,1766331665.956773
64687,9.0,1766331680.7363818
64761,9.0,1766331695.8486156
64840,9.0,1766331710.1052225
64917,9.0,1766331725.5091078
65116,9.0,1766331759.4668171
65217,9.0,1766331778.282645
65443,9.0,1766331815.5535257
65544,9.0,1766331833.1577427
65645,9.0,1766331851.976675
65801,9.0,1766331878.5437849
65917,9.0,1766331899.6575124
65992,9.0,1766331914.4453986
66110,9.0,1766331934.7254827
66227,9.0,1766331955.6919155
66358,9.0,1766331978.1433787
66458,9.0,1766331997.4198732
66532,9.0,1766332011.38299
66609,9.0,1766332025.3825474
66676,9.0,1766332038.976304
66836,9.0,1766332067.1584513
66913,9.0,1766332082.6287897
67078,9.0,1766332111.070991
67197,9.0,1766332131.4660437
67366,9.0,1766332160.6789165
67440,9.0,1766332174.7087307
67520,9.0,1766332190.0145493
67748,9.0,1766332228.4230347
67827,9.0,1766332242.603242
67904,9.0,1766332257.9946852
68045,9.0,1766332283.3692222
68120,9.0,1766332298.5376146
68196,9.0,1766332313.0113435
68270,9.0,1766332326.5109925
68434,9.0,1766332355.4141648
68538,9.0,1766332375.0924222
68658,9.0,1766332396.6458292
68777,9.0,1766332418.5386717
68856,9.0,1766332432.84414
69108,9.0,1766332474.4651866
69247,9.0,1766332499.24515
69368,9.0,1766332520.9720426
69446,9.0,1766332536.1819718
69522,9.0,1766332549.9903398
69662,9.0,1766332574.4848976
69824,9.0,1766332603.2126896
70025,9.0,1766332636.9034972
70212,9.0,1766332668.3910863
70332,9.0,1766332688.9574206
70492,9.0,1766332717.0749483
70700,9.0,1766332751.8266444
70815,9.0,1766332772.388791
70936,9.0,1766332793.8057516
71078,9.0,1766332817.7304177
71154,9.0,1766332832.52302
71310,9.0,1766332859.2895339
71429,9.0,1766332880.1865957
71529,9.0,1766332899.0386963
71673,9.0,1766332923.2389903
71749,9.0,1766332938.2343705
71867,9.0,1766332960.1786852
71966,9.0,1766332979.330887
72108,9.0,1766333004.2532449
72228,9.0,1766333024.8377297
72349,9.0,1766333046.0946777
72517,9.0,1766333075.3197455
72619,9.0,1766333093.3606415
72761,9.0,1766333117.9436429
72829,9.0,1766333130.644416
72922,9.0,1766333148.1655827
72996,9.0,1766333163.1560998
73115,9.0,1766333185.1408117
73194,9.0,1766333199.9601922
73273,9.0,1766333214.2510295
73388,9.0,1766333234.9755838
73465,9.0,1766333249.4098542
73544,9.0,1766333264.6372368
73618,9.0,1766333279.1044455
73763,9.0,1766333303.4099503
73840,9.0,1766333318.5817626
73916,9.0,1766333333.4115438
73996,9.0,1766333348.5406353
74073,9.0,1766333363.3335667
74145,9.0,1766333376.4890242
74222,9.0,1766333391.7901728
74324,9.0,1766333410.7999945
74428,9.0,1766333430.0116034
74674,9.0,1766333470.8865576
74839,9.0,1766333498.16119
74957,9.0,1766333519.7868738
