step,value,wall_time
58394,58394.0,1766330541.2765303
58498,58498.0,1766330560.5804875
58573,58573.0,1766330575.2395346
58721,58721.0,1766330600.965644
58801,58801.0,1766330616.9659681
58880,58880.0,1766330631.230752
58954,58954.0,1766330646.1120267
59031,59031.0,1766330660.8493774
59107,59107.0,1766330675.6444888
59266,59266.0,1766330703.3963897
59341,59341.0,1766330717.0210934
59455,59455.0,1766330737.6549358
59533,59533.0,1766330753.632667
59692,59692.0,1766330781.0735674
59771,59771.0,1766330796.0970001
59851,59851.0,1766330810.635681
59924,59924.0,1766330824.6817818
60040,60040.0,1766330846.0137513
60252,60252.0,1766330881.000936
60330,60330.0,1766330896.8529618
60446,60446.0,1766330916.9062562
60564,60564.0,1766330938.5220056
60726,60726.0,1766330967.0346057
60803,60803.0,1766330981.6754844
60968,60968.0,1766331009.7487395
61135,61135.0,1766331037.5983994
61255,61255.0,1766331059.8403988
61384,61384.0,1766331082.9824796
61504,61504.0,1766331104.9498248
61646,61646.0,1766331129.559349
61766,61766.0,1766331150.1085396
61841,61841.0,1766331164.5595577
61914,61914.0,1766331179.8065374
61986,61986.0,1766331193.8599198
62060,62060.0,1766331208.6522396
62124,62124.0,1766331220.6075432
62202,62202.0,1766331236.5578802
62343,62343.0,1766331260.6500206
62418,62418.0,1766331275.3277097
62558,62558.0,1766331299.5380979
62634,62634.0,1766331313.4104955
62837,62837.0,1766331347.4628751
62915,62915.0,1766331362.9676905
62991,62991.0,1766331378.5882254
63105,63105.0,1766331398.7463405
63249,63249.0,1766331422.9547231
63348,63348.0,1766331441.1901298
63426,63426.0,1766331455.956138
63505,63505.0,1766331471.2115479
63663,63663.0,1766331498.5233953
63737,63737.0,1766331512.0489833
63814,63814.0,1766331526.753549
63893,63893.0,1766331542.5592587
64033,64033.0,1766331566.8128715
64150,64150.0,1766331587.4806619
64358,64358.0,1766331621.5768857
64501,64501.0,1766331645.7904825
64613,64613.0,1766331665.956828
64687,64687.0,1766331680.736411
64761,64761.0,1766331695.8486338
64840,64840.0,1766331710.1052735
64917,64917.0,1766331725.509163
65116,65116.0,1766331759.4668365
65217,65217.0,1766331778.2826638
65443,65443.0,1766331815.5535417
65544,65544.0,1766331833.1577632
65645,65645.0,1766331851.976695
65801,65801.0,1766331878.5438051
65917,65917.0,1766331899.6575325
65992,65992.0,1766331914.4454184
66110,66110.0,1766331934.7255
66227,66227.0,1766331955.6919603
66358,66358.0,1766331978.143398
66458,66458.0,1766331997.419926
66532,66532.0,1766332011.3830454
66609,66609.0,1766332025.382567
66676,66676.0,1766332038.9763489
66836,66836.0,1766332067.1584706
66913,66913.0,1766332082.628843
67078,67078.0,1766332111.07101
67197,67197.0,1766332131.4660993
67366,67366.0,1766332160.6789863
67440,67440.0,1766332174.7087498
67520,67520.0,1766332190.0145698
67748,67748.0,1766332228.4230547
67827,67827.0,1766332242.6032615
67904,67904.0,1766332257.9947305
68045,68045.0,1766332283.3692822
68120,68120.0,1766332298.5376608
68196,68196.0,1766332313.0113971
68270,68270.0,1766332326.5110114
