step,value,wall_time
64150,0.0,1766331587.4806676
64358,0.0,1766331621.576903
64501,0.0,1766331645.7904987
64613,0.0,1766331665.9568453
64687,0.0,1766331680.736418
64761,0.0,1766331695.8486395
64840,0.0,1766331710.1052887
64917,0.0,1766331725.5091798
65116,0.0,1766331759.4668424
65217,0.0,1766331778.28267
65443,0.0,1766331815.5535462
65544,0.0,1766331833.1577692
65645,0.0,1766331851.9767008
65801,0.0,1766331878.5438108
65917,0.0,1766331899.657538
65992,0.0,1766331914.445424
66110,0.0,1766331934.7255056
66227,0.0,1766331955.6919744
66358,0.0,1766331978.143404
66458,0.0,1766331997.419943
66532,0.0,1766332011.3830628
66609,0.0,1766332025.3825727
66676,0.0,1766332038.976363
66836,0.0,1766332067.1584764
66913,0.0,1766332082.6288602
67078,0.0,1766332111.0710213
67197,0.0,1766332131.466167
67366,0.0,1766332160.6790075
67440,0.0,1766332174.708756
67520,0.0,1766332190.014576
67748,0.0,1766332228.4230604
67827,0.0,1766332242.6032739
67904,0.0,1766332257.994745
68045,0.0,1766332283.3692994
68120,0.0,1766332298.5376756
68196,0.0,1766332313.0114143
68270,0.0,1766332326.5110173
68434,0.0,1766332355.41419
68538,0.0,1766332375.0924456
68658,0.0,1766332396.6458557
68777,0.0,1766332418.5386963
68856,0.0,1766332432.8441658
69108,0.0,1766332474.4652472
69247,0.0,1766332499.2452202
69368,0.0,1766332520.9720752
69446,0.0,1766332536.1820412
69522,0.0,1766332549.9903667
69662,0.0,1766332574.4849684
69824,0.0,1766332603.2127163
70025,0.0,1766332636.9035234
70212,0.0,1766332668.3911572
70332,0.0,1766332688.957492
70492,0.0,1766332717.0750186
70700,0.0,1766332751.826704
70815,0.0,1766332772.3888152
70936,0.0,1766332793.8057768
71078,0.0,1766332817.730486
71154,0.0,1766332832.5230916
71310,0.0,1766332859.2895627
71429,0.0,1766332880.186655
71529,0.0,1766332899.0387192
71673,0.0,1766332923.2390156
71749,0.0,1766332938.2344408
71867,0.0,1766332960.1787114
71966,0.0,1766332979.3309479
72108,0.0,1766333004.2533321
72228,0.0,1766333024.837802
72349,0.0,1766333046.0947015
72517,0.0,1766333075.31977
72619,0.0,1766333093.3606675
72761,0.0,1766333117.9436681
72829,0.0,1766333130.6444852
72922,0.0,1766333148.1656072
72996,0.0,1766333163.1561594
73115,0.0,1766333185.1408362
73194,0.0,1766333199.9602184
73273,0.0,1766333214.2511003
73388,0.0,1766333234.9756093
73465,0.0,1766333249.40988
73544,0.0,1766333264.637304
73618,0.0,1766333279.1044703
73763,0.0,1766333303.4099739
73840,0.0,1766333318.5818365
73916,0.0,1766333333.4115694
73996,0.0,1766333348.5407062
74073,0.0,1766333363.3335927
74145,0.0,1766333376.4890938
74222,0.0,1766333391.7902548
74324,0.0,1766333410.8000205
74428,0.0,1766333430.0116296
74674,0.0,1766333470.886617
74839,0.0,1766333498.1612592
74957,0.0,1766333519.7868989
75089,0.0,1766333543.8754177
75259,0.0,1766333572.433472
75403,0.0,1766333597.9504888
75477,0.0,1766333611.5494623
75555,0.0,1766333627.2477093
75668,0.0,1766333646.905846
75767,0.0,1766333664.7913752
75843,0.0,1766333679.764458
76003,0.0,1766333706.4211109
76120,0.0,1766333727.8251102
76196,0.0,1766333742.4945877
76273,0.0,1766333758.2142603
76414,0.0,1766333783.471473
76616,0.0,1766333816.603488
76735,0.0,1766333837.8014445
76877,0.0,1766333862.0555184
77034,0.0,1766333889.207507
77151,0.0,1766333910.4414244
77314,0.0,1766333937.5214674
77413,0.0,1766333956.1733863
77551,0.0,1766333980.5738373
77669,0.0,1766334001.4726846
77744,0.0,1766334015.9539459
77821,0.0,1766334029.8871372
77941,0.0,1766334051.5677412
78145,0.0,1766334085.8282552
78220,0.0,1766334100.9394355
78319,0.0,1766334119.9155097
78437,0.0,1766334140.183269
78625,0.0,1766334172.4163375
78702,0.0,1766334187.2414806
78888,0.0,1766334219.6575787
78988,0.0,1766334237.79733
79105,0.0,1766334257.8595943
79206,0.0,1766334276.4799714
79348,0.0,1766334300.9025881
79488,0.0,1766334326.2332425
79674,0.0,1766334357.667943
79819,0.0,1766334381.9476967
79920,0.0,1766334401.3658986
80105,0.0,1766334432.5612006
80308,0.0,1766334466.6066108
80425,0.0,1766334488.0964806
80535,0.0,1766334507.103512
80703,0.0,1766334536.7135966
80776,0.0,1766334550.3228562
80932,0.0,1766334577.589102
81012,0.0,1766334592.556386
81091,0.0,1766334606.819326
81208,0.0,1766334627.193397
81350,0.0,1766334651.8355074
81546,0.0,1766334684.4495559
81687,0.0,1766334709.2577376
81787,0.0,1766334726.8382397
81905,0.0,1766334748.060864
81982,0.0,1766334763.6234157
82097,0.0,1766334784.4222612
82177,0.0,1766334799.4751992
82279,0.0,1766334817.1830623
82355,0.0,1766334832.6395538
82496,0.0,1766334857.9991362
82570,0.0,1766334872.0696824
82773,0.0,1766334905.9039338
82842,0.0,1766334918.5948687
82986,0.0,1766334943.557063
83063,0.0,1766334957.8532944
83138,0.0,1766334973.3290417
83281,0.0,1766334998.132746
83382,0.0,1766335015.7993684
83483,0.0,1766335033.6555543
83603,0.0,1766335055.4988587
83763,0.0,1766335083.3813863
83893,0.0,1766335106.3843753
84077,0.0,1766335136.7906823
84176,0.0,1766335155.2075555
84252,0.0,1766335170.244919
84331,0.0,1766335185.634718
84489,0.0,1766335213.0451653
84606,0.0,1766335233.175675
84722,0.0,1766335253.4997747
84793,0.0,1766335268.0300744
85000,0.0,1766335302.5336275
