step,tag,value,wall_time
25829,rollout/ep_len_mean,724.260009765625,1777038522.179873
25998,rollout/ep_len_mean,724.3599853515625,1777038534.6361597
26194,rollout/ep_len_mean,720.719970703125,1777038548.611857
26431,rollout/ep_len_mean,726.6599731445312,1777038565.4194386
26523,rollout/ep_len_mean,726.6599731445312,1777038572.3554068
26690,rollout/ep_len_mean,729.97998046875,1777038584.2197092
26782,rollout/ep_len_mean,729.8099975585938,1777038591.1634007
26920,rollout/ep_len_mean,724.7999877929688,1777038601.263645
27010,rollout/ep_len_mean,723.760009765625,1777038608.13943
27222,rollout/ep_len_mean,723.760009765625,1777038623.0714114
27340,rollout/ep_len_mean,726.7000122070312,1777038631.6475728
27428,rollout/ep_len_mean,727.3300170898438,1777038638.711335
27562,rollout/ep_len_mean,726.280029296875,1777038648.7715843
27714,rollout/ep_len_mean,729.4400024414062,1777038659.7555983
27802,rollout/ep_len_mean,729.4400024414062,1777038666.4156954
28017,rollout/ep_len_mean,727.2999877929688,1777038681.6953838
28109,rollout/ep_len_mean,730.260009765625,1777038688.7397506
28322,rollout/ep_len_mean,733.1300048828125,1777038703.855362
28491,rollout/ep_len_mean,738.1599731445312,1777038715.8994021
28609,rollout/ep_len_mean,738.1599731445312,1777038724.5633364
28701,rollout/ep_len_mean,737.2100219726562,1777038731.6233344
28896,rollout/ep_len_mean,737.4199829101562,1777038745.406869
29117,rollout/ep_len_mean,746.6799926757812,1777038761.0992496
29209,rollout/ep_len_mean,745.5800170898438,1777038768.0228362
29346,rollout/ep_len_mean,745.5800170898438,1777038777.9548645
29436,rollout/ep_len_mean,745.52001953125,1777038785.0392842
29575,rollout/ep_len_mean,745.5999755859375,1777038795.230649
29663,rollout/ep_len_mean,745.5700073242188,1777038802.3149545
29801,rollout/ep_len_mean,746.469970703125,1777038812.37467
29940,rollout/ep_len_mean,746.469970703125,1777038822.439239
30106,rollout/ep_len_mean,745.47998046875,1777038834.4148333
30245,rollout/ep_len_mean,748.0900268554688,1777038844.4985716
30428,rollout/ep_len_mean,750.5,1777038857.6748261
30593,rollout/ep_len_mean,752.3099975585938,1777038869.6508791
30886,rollout/ep_len_mean,752.3099975585938,1777038889.974946
30978,rollout/ep_len_mean,760.3800048828125,1777038896.9426389
31114,rollout/ep_len_mean,762.3099975585938,1777038906.8586383
31252,rollout/ep_len_mean,757.3699951171875,1777038917.2185571
31344,rollout/ep_len_mean,754.6599731445312,1777038924.1825833
31508,rollout/ep_len_mean,754.6599731445312,1777038935.9106083
31600,rollout/ep_len_mean,757.469970703125,1777038942.94303
31692,rollout/ep_len_mean,757.530029296875,1777038949.9505281
31833,rollout/ep_len_mean,755.5599975585938,1777038960.3025308
31974,rollout/ep_len_mean,751.719970703125,1777038970.794357
32066,rollout/ep_len_mean,751.719970703125,1777038977.7263572
32253,rollout/ep_len_mean,751.9000244140625,1777038991.2344904
32397,rollout/ep_len_mean,757.9600219726562,1777039001.9183807
32517,rollout/ep_len_mean,758.1199951171875,1777039010.6584105
32609,rollout/ep_len_mean,759.22998046875,1777039017.742221
32699,rollout/ep_len_mean,759.22998046875,1777039024.542358
32912,rollout/ep_len_mean,757.27001953125,1777039039.9343026
33209,rollout/ep_len_mean,767.3300170898438,1777039060.87823
33297,rollout/ep_len_mean,766.489990234375,1777039067.8418636
33458,rollout/ep_len_mean,769.3499755859375,1777039079.6858993
33550,rollout/ep_len_mean,769.3499755859375,1777039086.617697
33642,rollout/ep_len_mean,764.510009765625,1777039093.7103322
33734,rollout/ep_len_mean,764.6400146484375,1777039100.7618368
33900,rollout/ep_len_mean,765.719970703125,1777039112.917899
33988,rollout/ep_len_mean,765.6500244140625,1777039120.017929
34078,rollout/ep_len_mean,765.6500244140625,1777039126.8176918
34168,rollout/ep_len_mean,751.3900146484375,1777039134.0456526
34258,rollout/ep_len_mean,750.3200073242188,1777039141.0298605
34348,rollout/ep_len_mean,748.5900268554688,1777039147.893976
34513,rollout/ep_len_mean,751.5599975585938,1777039160.069973
34677,rollout/ep_len_mean,751.5599975585938,1777039171.7936206
34895,rollout/ep_len_mean,751.6799926757812,1777039187.5616872
35059,rollout/ep_len_mean,749.0700073242188,1777039199.6535707
35149,rollout/ep_len_mean,751.030029296875,1777039206.4054773
35317,rollout/ep_len_mean,754.1199951171875,1777039218.5776486
35455,rollout/ep_len_mean,754.1199951171875,1777039228.5776174
35591,rollout/ep_len_mean,751.8400268554688,1777039238.4056413
35683,rollout/ep_len_mean,750.510009765625,1777039245.537339
35771,rollout/ep_len_mean,749.3099975585938,1777039252.3056004
35889,rollout/ep_len_mean,750.4000244140625,1777039261.0456824
36054,rollout/ep_len_mean,750.4000244140625,1777039272.8378465
36146,rollout/ep_len_mean,749.1199951171875,1777039280.0737736
36236,rollout/ep_len_mean,749.0499877929688,1777039287.2215068
36326,rollout/ep_len_mean,737.1900024414062,1777039294.2816038
36416,rollout/ep_len_mean,737.239990234375,1777039301.3456259
36506,rollout/ep_len_mean,737.239990234375,1777039308.1455326
36594,rollout/ep_len_mean,737.3200073242188,1777039314.721619
36809,rollout/ep_len_mean,737.8900146484375,1777039329.821324
36899,rollout/ep_len_mean,737.8699951171875,1777039336.7136402
37061,rollout/ep_len_mean,736.4500122070312,1777039348.7654147
37199,rollout/ep_len_mean,736.4500122070312,1777039358.7569742
37335,rollout/ep_len_mean,733.5900268554688,1777039368.9891589
37471,rollout/ep_len_mean,735.489990234375,1777039379.2127926
37563,rollout/ep_len_mean,728.7000122070312,1777039386.081238
37655,rollout/ep_len_mean,728.6199951171875,1777039392.9807985
37741,rollout/ep_len_mean,728.6199951171875,1777039399.5047166
37833,rollout/ep_len_mean,728.1799926757812,1777039406.3888397
37973,rollout/ep_len_mean,726.4600219726562,1777039416.8812764
38182,rollout/ep_len_mean,728.4199829101562,1777039431.5807476
38369,rollout/ep_len_mean,733.1699829101562,1777039445.0727987
38461,rollout/ep_len_mean,733.1699829101562,1777039452.008707
38626,rollout/ep_len_mean,736.22998046875,1777039464.0488477
38746,rollout/ep_len_mean,733.1799926757812,1777039473.1168647
38895,rollout/ep_len_mean,730.6900024414062,1777039483.75684
39064,rollout/ep_len_mean,731.8900146484375,1777039495.9169495
