Wall_time,Step,Value
1774969275.1387982,86432,0.0
1774969287.5139036,86580,0.0
1774969300.347018,86727,0.0
1774969311.3014684,86855,0.0
1774969319.787769,86962,0.0
1774969330.4500272,87089,0.0
1774969346.5483859,87282,0.0
1774969353.9007065,87362,0.0
1774969364.792616,87486,0.0
1774969371.4720054,87568,0.0
1774969385.4547455,87738,0.0
1774969395.6531644,87850,0.0
1774969406.561861,87977,0.0
1774969417.727679,88104,0.0
1774969436.021534,88348,0.0
1774969446.7155852,88473,0.0
1774969454.3794696,88557,0.0
1774969463.942761,88665,0.0
1774969473.0638666,88773,0.0
1774969482.5812848,88894,0.0
1774969496.2679696,89065,0.0
1774969503.8231242,89147,0.0
1774969516.0950537,89297,0.0
1774969525.8730073,89407,0.0
1774969539.431791,89585,0.0
1774969556.5430613,89798,0.0
1774969567.7598476,89923,0.0
1774969586.6351614,90164,0.0
1774969594.1550007,90244,0.0
1774969600.8508732,90326,0.0
1774969611.8594806,90452,0.0
1774969625.8514059,90621,0.0
1774969635.705959,90729,0.0
1774969648.5852354,90877,0.0
1774969659.106722,91012,0.0
1774969670.0278275,91138,0.0
1774969685.7212443,91332,0.0
1774969696.8935657,91458,0.0
1774969704.5144355,91538,0.0
1774969716.0982335,91689,0.0
1774969727.4788487,91816,0.0
1774969735.146449,91898,0.0
1774969746.4510868,92024,0.0
1774969756.4340484,92131,0.0
1774969768.0856495,92283,0.0
1774969780.3890436,92435,0.0
1774969796.9845362,92648,0.0
1774969805.0432284,92729,0.0
1774969816.120759,92854,0.0
1774969830.9088721,93050,0.0
1774969841.6252463,93175,0.0
1774969849.6560197,93259,0.0
1774969859.4100475,93367,0.0
1774969872.0424821,93517,0.0
1774969881.95266,93644,0.0
1774969889.260517,93724,0.0
1774969904.4986036,93916,0.0
1774969914.8726711,94043,0.0
1774969922.191999,94125,0.0
1774969928.9069724,94207,0.0
1774969939.7993894,94333,0.0
1774969947.1604807,94417,0.0
1774969954.5999599,94499,0.0
1774969967.4204347,94652,0.0
1774969984.208587,94875,0.0
1774969995.3892453,95015,0.0
1774970003.1370997,95095,0.0
1774970012.8817928,95205,0.0
1774970020.0874474,95285,0.0
1774970032.962992,95454,0.0
1774970040.6945448,95538,0.0
1774970051.6467922,95672,0.0
1774970059.0962396,95756,0.0
1774970067.0595925,95838,0.0
1774970073.7261283,95920,0.0
1774970083.1797764,96030,0.0
1774970090.6913385,96112,0.0
1774970100.511674,96220,0.0
1774970110.9141054,96342,0.0
1774970117.457025,96422,0.0
1774970125.1917462,96504,0.0
1774970138.1467683,96654,0.0
1774970149.1049333,96780,0.0
1774970161.629959,96934,0.0
1774970173.2720335,97085,0.0
1774970184.0631301,97209,0.0
1774970193.6198804,97317,0.0
1774970203.1537106,97426,0.0
1774970214.5284917,97552,0.0
1774970226.9141738,97714,0.0
1774970243.1463802,97907,0.0
1774970250.8646607,97989,0.0
1774970258.3405209,98071,0.0
1774970272.6301692,98244,0.0
1774970284.1869252,98393,0.0
1774970296.6622684,98544,0.0
1774970304.1850033,98628,0.0
1774970315.083256,98752,0.0
1774970335.753552,99016,0.0
1774970348.429865,99182,0.0
1774970358.5023005,99304,0.0
1774970371.091255,99454,0.0
1774970378.4891448,99536,0.0
1774970389.2964933,99660,0.0
1774970395.9771929,99742,0.0
1774970408.7329826,99894,0.0
1774970419.4491599,100019,0.0001288835919694975
1774970430.7257035,100141,0.01572876237332821
1774970441.386776,100253,0.01521140243858099
1774970449.75487,100351,6.813554500695318e-05
1774970457.763623,100426,0.00011320329940645024
1774970469.1323547,100541,3.9221125916810706e-05
1774970476.8087766,100618,8.450777386315167e-05
1774970487.7903407,100733,0.015324993059039116
1774970499.4385486,100869,7.133139297366142e-05
1774970512.030193,101003,0.015838395804166794
1774970519.6849153,101078,0.00012033998791594058
1774970529.3311152,101173,5.0816677685361356e-05
1774970541.482673,101306,4.0431623347103596e-05
1774970548.2215571,101382,3.0099648938630708e-05
1774970561.1917958,101515,0.015348033048212528
1774970568.6481295,101591,0.00012810013140551746
1774970575.9817607,101665,0.03098701685667038
1774970583.4803913,101739,7.372966501861811e-05
1774970590.1255748,101812,0.00016718219558242708
1774970597.2879057,101887,6.515968561870977e-05
1774970610.2364013,102025,7.731702498858795e-05
1774970617.4310133,102100,0.015610398724675179
1774970625.4407494,102173,0.015019089914858341
1774970637.045486,102311,0.0002634124830365181
1774970655.8779006,102528,0.015582784079015255
1774970666.623151,102641,0.01571974903345108
1774970688.4308138,102888,0.0001365983916912228
1774970699.7548623,103001,0.047424208372831345
1774970706.4703736,103077,0.0004623027634806931
1774970717.1146731,103186,3.513585761538707e-05
1774970729.3447719,103321,7.001876656431705e-05
1774970741.9718862,103457,0.00016478795441798866
1774970749.5106323,103529,0.015749966725707054
1774970756.32709,103603,0.0001883144286694005
1774970763.731703,103679,4.457127579371445e-05
1774970776.7366817,103809,0.00019222174887545407
1774970793.8688986,104006,0.015873443335294724
1774970803.515114,104102,0.0007709790370427072
1774970810.259282,104177,0.031104499474167824
1774970818.0854707,104250,0.00024875649251043797
