Wall_time,Step,Value
1774967387.8746345,64016,1960.0
1774967394.4163392,64096,1964.0
1774967402.481978,64178,1968.0
1774967417.3217387,64354,1972.0
1774967425.2385964,64438,1976.0
1774967442.8027225,64657,1980.0
1774967453.4364142,64794,1984.0
1774967461.2473843,64875,1988.0
1774967474.0328925,65027,1992.0
1774967481.7882557,65109,1996.0
1774967489.8111455,65191,2000.0
1774967501.319851,65341,2004.0
1774967523.3617404,65624,2008.0
1774967531.2671406,65707,2012.0
1774967542.2487216,65836,2016.0
1774967551.7453659,65942,2020.0
1774967558.5801105,66026,2024.0
1774967573.8010857,66206,2028.0
1774967589.4386115,66400,2032.0
1774967597.5799088,66482,2036.0
1774967617.6376407,66736,2040.0
1774967630.6743736,66907,2044.0
1774967638.7310195,66989,2048.0
1774967646.5481815,67071,2052.0
1774967657.6253505,67198,2056.0
1774967670.3965645,67350,2060.0
1774967680.094598,67474,2064.0
1774967691.0955756,67600,2068.0
1774967701.8470464,67726,2072.0
1774967708.8573472,67810,2076.0
1774967721.2364557,67963,2080.0
1774967740.533703,68221,2084.0
1774967755.0183856,68403,2088.0
1774967766.1405635,68529,2092.0
1774967785.8891115,68784,2096.0
1774967793.3419363,68864,2100.0
1774967803.0465305,68988,2104.0
1774967813.8820395,69116,2108.0
1774967821.347456,69198,2112.0
1774967829.571239,69278,2116.0
1774967837.3990457,69362,2120.0
1774967853.4163964,69575,2124.0
1774967867.0149643,69744,2128.0
1774967875.0452142,69826,2132.0
1774967888.9502008,69991,2136.0
1774967898.4880776,70101,2140.0
1774967908.3626332,70228,2144.0
1774967915.7918017,70308,2148.0
1774967922.6594408,70388,2152.0
1774967935.1937535,70539,2156.0
1774967946.405134,70674,2160.0
1774967958.0222607,70824,2164.0
1774967965.0378196,70906,2168.0
1774967978.4799197,71075,2172.0
1774967986.3382766,71157,2176.0
1774967994.2579367,71241,2180.0
1774968010.297297,71454,2184.0
1774968018.3850768,71536,2188.0
1774968040.0896218,71810,2192.0
1774968054.4358077,71980,2196.0
1774968063.7170877,72090,2200.0
1774968075.403187,72242,2204.0
1774968092.1319,72455,2208.0
1774968102.5950773,72580,2212.0
1774968110.5014262,72662,2216.0
1774968123.3238108,72812,2220.0
1774968140.0547636,73035,2224.0
1774968153.0457892,73185,2228.0
1774968160.9809039,73267,2232.0
1774968171.6443882,73389,2236.0
1774968182.1581903,73514,2240.0
1774968193.916455,73667,2244.0
1774968204.8105967,73789,2248.0
1774968219.1784453,73965,2252.0
1774968227.1675441,74047,2256.0
1774968237.5735154,74168,2260.0
1774968252.3768494,74364,2264.0
1774968268.0689778,74559,2268.0
1774968281.632096,74727,2272.0
1774968289.1658182,74809,2276.0
1774968305.1167912,75003,2280.0
1774968311.958494,75087,2284.0
1774968322.2307005,75213,2288.0
1774968332.0165117,75323,2292.0
1774968341.188225,75428,2296.0
1774968350.5253377,75536,2300.0
1774968370.4789839,75804,2304.0
1774968378.5619237,75886,2308.0
1774968391.199125,76036,2312.0
1774968405.6136625,76208,2316.0
1774968413.000323,76292,2320.0
1774968424.5044138,76441,2324.0
1774968435.6216388,76569,2328.0
1774968442.8411143,76649,2332.0
1774968453.856824,76775,2336.0
1774968466.9360154,76927,2340.0
1774968473.7425358,77011,2344.0
1774968486.351288,77164,2348.0
1774968494.6424775,77248,2352.0
1774968510.3631508,77445,2356.0
1774968522.5245786,77594,2360.0
1774968535.435263,77763,2364.0
1774968543.13796,77843,2368.0
1774968551.2146065,77925,2372.0
1774968567.47204,78118,2376.0
1774968579.9118311,78272,2380.0
1774968586.4446425,78352,2384.0
1774968594.0664005,78436,2388.0
1774968607.650848,78606,2392.0
1774968615.8134766,78688,2396.0
1774968623.6159909,78768,2400.0
1774968635.1338806,78917,2404.0
1774968650.4188945,79109,2408.0
1774968662.9821882,79260,2412.0
