Wall_time,Step,Value
1777039640.221725,48221,1520.0
1777039647.156825,48302,1524.0
1777039654.6333296,48382,1528.0
1777039664.2330868,48491,1532.0
1777039676.517175,48639,1536.0
1777039684.0842316,48714,1540.0
1777039691.2460487,48798,1544.0
1777039714.7842371,49103,1548.0
1777039726.845023,49233,1552.0
1777039734.9953105,49314,1556.0
1777039743.3815684,49398,1560.0
1777039750.294548,49479,1564.0
1777039760.1319742,49585,1568.0
1777039772.458517,49732,1572.0
1777039780.1945925,49810,1576.0
1777039792.6235533,49961,1580.0
1777039804.5541248,50111,1584.0
1777039816.9471207,50260,1588.0
1777039824.9704149,50341,1592.0
1777039835.3870237,50460,1596.0
1777039846.0502641,50586,1600.0
1777039853.1866357,50670,1604.0
1777039864.234848,50802,1608.0
1777039874.363956,50921,1612.0
1777039890.2273524,51112,1616.0
1777039903.5313492,51274,1620.0
1777039910.6524448,51358,1624.0
1777039921.8584042,51480,1628.0
1777039931.1804812,51581,1632.0
1777039941.0111873,51688,1636.0
1777039952.1575477,51814,1640.0
1777039961.1576512,51924,1644.0
1777039968.5493214,52002,1648.0
1777039977.6805763,52079,1652.0
1777039989.7583823,52221,1656.0
1777039997.4665027,52301,1660.0
1777040004.385311,52382,1664.0
1777040012.13721,52466,1668.0
1777040024.817069,52616,1672.0
1777040035.0168984,52739,1676.0
1777040045.320253,52864,1680.0
1777040055.2280228,52987,1684.0
1777040063.3205056,53071,1688.0
1777040073.8375342,53192,1692.0
1777040086.398229,53343,1696.0
1777040096.7579212,53469,1700.0
1777040103.746617,53550,1704.0
1777040115.979022,53697,1708.0
1777040123.936912,53781,1712.0
1777040131.938764,53864,1716.0
1777040143.8275807,54009,1720.0
1777040158.421046,54197,1724.0
1777040170.7608817,54343,1728.0
1777040181.5145123,54471,1732.0
1777040189.655008,54551,1736.0
1777040199.2529008,54656,1740.0
1777040209.4100597,54782,1744.0
1777040221.4906645,54927,1748.0
1777040231.9118998,55049,1752.0
1777040239.254898,55133,1756.0
1777040248.6357465,55239,1760.0
1777040255.3823411,55317,1764.0
1777040268.7205107,55481,1768.0
1777040277.5963094,55585,1772.0
1777040287.0650218,55684,1776.0
1777040294.4438574,55768,1780.0
1777040314.5079753,56031,1784.0
1777040322.0667124,56112,1788.0
1777040329.9072218,56193,1792.0
1777040337.191558,56271,1796.0
1777040347.9295192,56395,1800.0
1777040356.6988225,56502,1804.0
1777040364.0437386,56583,1808.0
1777040374.6457837,56706,1812.0
1777040382.0926073,56784,1816.0
1777040393.0794806,56910,1820.0
1777040413.5035994,57178,1824.0
1777040427.977319,57348,1828.0
1777040443.0900617,57532,1832.0
1777040457.2692137,57697,1836.0
1777040464.8570566,57778,1840.0
1777040472.0343854,57862,1844.0
1777040479.2829747,57943,1848.0
1777040493.2089217,58111,1852.0
1777040511.2534811,58328,1856.0
1777040525.4695394,58495,1860.0
1777040543.6677487,58732,1864.0
1777040559.906538,58934,1868.0
1777040573.9285243,59106,1872.0
1777040581.440516,59190,1876.0
1777040589.085851,59274,1880.0
1777040596.215866,59358,1884.0
1777040606.8886726,59481,1888.0
1777040615.2124894,59562,1892.0
1777040626.222809,59687,1896.0
1777040640.409143,59855,1900.0
1777040649.3422234,59963,1904.0
1777040660.6493738,60089,1908.0
1777040677.0028028,60283,1912.0
1777040687.4407642,60406,1916.0
1777040695.0826755,60481,1920.0
1777040704.016116,60590,1924.0
1777040711.9400666,60673,1928.0
1777040729.8843453,60889,1932.0
1777040742.0680118,61035,1936.0
1777040754.2530832,61183,1940.0
